"|aA search for pneumococcidal agent during crisis in pneumonia,|c[by] Bernice Elaine Eddy |aEddy, Bernice Elaine"
"|aThe New Deal art projects in Cincinnati /|cby Beverly Jean Rosenthal |aRosenthal, Beverly Jean"
"|aThe inpact of regret time on consumer shopping behavior /|cby Clare L. Comm |aComm, Clare L"
"|aThe inhibition of RNA polymerase II by the low molecular weight nuclear RNA contained in a nuclear ribonucleoprotein isolated from rabbit thymus /|cby LeRoy Ervin Stewart |aStewart, LeRoy Ervin"
"|aWhite women against racism :|ba qualitative look at anti-racist identity and action /|cby Kim A. Case |aCase, Kim A"
"|aThe near infra-red absorption spectra of ergosterol and irradiated ergosterol,|cby Elizabeth Shelow |aShelow, Elizabeth"
"|aThe effect of a dance/movement activity program on the successful adjustment to aging in the active/independent older adult /|cby Rayma K. Beal |aBeal, Rayma K"
"|aFiber-coupled multi-channel waveguide arrays with an integrated distributed feedback dye laser source /|cby Sriram Sambamurthy |aSambamurthy, Sriram"
"|aSynthesis of regiospecifically meta-substituted poly (phenylacetylene)s and some of their electrical properties :|bsynthesis of Cun+ and Mgn+ containing poly(2,5-thieno[2,3-b]thienylene)s and some of their electrical properties : the interaction of aqueous solutions of chlorine with malic acid, tartaric acid, and various fruit juices, a source of mutagens /|cby Tak-Lung Chang |aChang, Tak-Lung"
"|aReaction of cobalt hydrocarbonyl with some unsaturated organic compounds at room conditions,|cby Richard Walter Goetz |aGoetz, Richard Walter"
"|aThe shifting of the corporation income tax in Japanese manufacturing /|cby Ki-Ryon Shim |aShim, Ki-Ryon"
"|aGender, self-esteem and the masculine supremacy effect /|cby Dianne S. Lobes |aLobes, Dianne S"
"|aRacial composition and organizational climate of elementary schools /|cby Price M. Michael |aMichael, Price M"
"|aFlute intonation :|ba comparison of modern and Theobald Boehm flutes scales /|cby Karyn Ann Berger |aBerger, Karyn Ann"
"|aEffects of spatial heterogeneity on land-atmosphere interactions /|cby Zhenglin Hu |aHu, Zhenglin"
"|aThe role of the comic in the mystere and the miracle /|cby Simone Lotven Sofian |aSofian, Simone Lotven"
"|aCulture and its effect on income measurement practices :|ban empirical test of Gray's theory of conservatism /|cby Philip A. Lewis |aLewis, Philip A"
"|aThe use of writing as a self-help technique :|belucidating the non-relationship curative factors of psychotherapy /|cby Laurie S. Levi |aLevi, Laurie S"
"|aApplication of oscillating mirror rapid scanning spectrometer to simultaneous multielement microwave induced plasma emission spectrometry /|cby Oliver Rose, Jr |aRose, Oliver"
"|aDiffusion of electroplated couples,|cby Frank Earl Rizzo |aRizzo, Frank Earl"
"|aCourtly motifs in Le Roman du Comte D'Anjou /|cby Armelle Jacqueline Franc?oise Clark |aClark, Armelle Jacqueline Franc?oise"
"|aHealth risk behaviors among a medical faculty, a non-medical faculty and medical students /|cby Elaine Schantz Boynton |aBoynton, Elaine Schantz"
"|aAn investigation of a principals' professional support group and the effects of the support group on the principals' instrumental, supportive, and participatory leader behaviors /|cKenneth J. Sharp |aSharp, Kenneth J"
"|aAlternative schools and a plan of action for developing alternatives /|cby Jerry H. Boyle |aBoyle, Jerry H"
"|aA structure-based approach to creating synthetic protein mimetics that bind DNA /|cby Jeffrey A. Turk |aTurk, Jeffrey A"
"|aVier dramatische werke aus dem nachlass Alfred Gongs :|btext und kommentar /|cby Bärbel Such |aSuch, Bärbel"
"|aAirway epithelial cells increase secretory leukocyte protease inhibitor mRNA levels in response to proteases and glucocorticoids /|cby Joan M. Abbinante-Nissen |aAbbinante-Nissen, Joan M"
"|aPeer interactions as predictors of changes in adolescent depressive symptoms :|ba test of response style theory /|cby Hope E. Goldberg |aGoldberg, Hope E"
"|a2H-NMR study of the binding of d6-ethanol and d10-butanol to model and natural membrane systems /|cby Cynthia Graham Brittain |aBrittain, Cynthia Graham"
"|aA critical edition of O el ladrón ha de ser frayle o el frayle ha de ser ladrón by Felipe Godínez /|cby K. Patricia O'Connor |aO'Connor, K. Patricia"
"|aA conductor's study of the mass in D by John Knowles Paine /|cby David P. DeVenney |aDeVenney, David P"
"|aUrban neo-manifest destinity :|ba theory on gentrification in America : with a case study of Mt. Auburn, a Cincinnati, Ohio neighborhood /|cby Aherene Allison Dungey |aDungey, Aherene Allison"
"|aA study of women managers' need for achievement, affiliation, and power /|cby Harish C. Tewari |aTewari, Harish C"
"|aFactors effecting attitudinal support of education in the Detroit Standard Metropolitan Statistical Area, 1965-1966 /|cby Edward Underwood |aUnderwood, Edward"
"|aThe basicities of substituted azobenzenes,|cby Si-Jung Yeh |aYeh, Si-Jung"
"|aTowards the chronology of Aegean glyptic in the Late Bronze Age,|cby John G. Younger |aYounger, John G.|q(John Grimes),|d1945-"
"|aAn analysis of adolescent attitudes and police contacts prior to and at the conclusion of a six-week instructional program entitled The world of laws"" /|cby Vernon E. Thomas |aThomas, Vernon Eugene"""
"|aOn fundamental solutions for a class of polyharmonic finite difference operators,|cby Charles Henry Warlick |aWarlick, Charles Henry"
"|aAnalysis and design of microwave HEMT mixers for low noise, high conversion gain, and low intermodulation /|cby Guanghua Huang |aHuang, Guanghua"
"|aMetal ion incorporation in the conducting polymer matrix :|beffect of organic cyclical compounds on corrosion performance of stainless steels and Al alloys /|cby Anthony  Isaac Khaskelis |aKhaskelis, Anthony Isaac"
"|aPersonal knowledge: the epistemology of Michael Polanyi,|cby Kent Hallett Tiedeman |aTiedeman, Kent Hallett"
"|aExtraction techniques for trace element determinations of biological and environmental samples including elemental speciation of lobster using inductively coupled plasma-mass spectrometry /|cby Judith Ann Brisbin |aBrisbin, Judith Ann"
"|aDevelopment of cascade lattice IIR adaptive filtering algorithms /|cby Kai Xiang Miao |aMiao, Kai Xiang"
"|aLe devoir de memoire :|bforme et fonction dans l?oeuvre de Jean Rouaud /|cby Sandrine A. Collomb |aCollomb, Sandrine A"
"|aNon-classical effects in carrier transport through heterojunction bipolar transistors /|cby Tanmay Kumar |aKumar, Tanmay"
"|aBlack politics and education in Cincinnati, 1870-1890 /|cby Gregory R. Corr |aCorr, Gregory R"
"|aOverlapping-gate charge-coupled device imagers on gallium arsenide /|cby Douglas Scott Katzer |aKatzer, Douglas Scott"
"|aRadiation induced electron stimulated desorption from stainless steel 304 /|cby Terrence Patrick Toepker |aToepker, Terrence Patrick"
"|aMiddle Helladic mattpainted pottery |aBuck, Robert John"
"|aAdoption of automation innovations in college libraries :|ba study of the effects of size and financial factors affecting prediction of adoption of eight technological innovations /|cby Frederick Arthur Marcotte |aMarcotte, Frederick Arthur"
"|aA multivariate study of factor analyzed predictors of death anxiety in college students /|cby Alexander Hamilton Smith, Jr |aSmith, Alexander Hamilton"
"|aThe influence of religious faith on Christine De Pizan's defense of women /|cby Catherine L. White |aWhite, Catherine L"
"|aA test of the TSD model in human eyelid conditioning;|binstructional and experimental design manipulations,|cby Janet Feile Rees |aRees, Janet Feile"
"|aIntellectualizing:|bphilosophic inquiry in the group process,|cby George W. Thompson |aThompson, George W"
"|aFunción retórica del recurso etimológico en la obra de José Ortega Y Gasset /|cby Luis Gabriel-Stheeman |aGabriel-Stheeman, Luis"
"|aEvolutionary comparisons of histidinol dehydrogenases of Salmonella typhimurium and Escherichia coli,|cby Joseph R. Firca |aFirca, Joseph Ronald"
"|aA descriptive analytical model of resource allocation in hierarchical organizations /|cby Edward Paul Winkofsky |aWinkofsky, Edward Paul"
"|aAn empirical approach to item selection in the abbreviation of the WAIS-R /|cby Leigh S. Finkel |aFinkel, Leigh S"
"|aThe proteolipid of the ATP synthetase complex :|binteractions with DCCD, NEM and some other energy transfer inhabitors /|cby Eleanor Ling |aLing, Eleanor"
"|aThe liaison educator in psychiatric outpatient clinics for children affiliated with university training programs for child psychiatrists /|cby Natalie R. Skurow |aSkurow, Natalie Rubin"
"|aLa luz como principio de unidad en la obra fray Luis de Leon,|cMaría Elisa Delgado |aDelgado, María Elisa"
"|aThe Southern Negro Youth Congress :|ba history /|cby Johnetta Richards |aRichards, Johnetta"
"|aThe cognitive mapping format :|ban approach to teaching reading comprehension to adults /|cby Laurie D. Fox |aFox, Laurie D"
"|aThe unity of physics and ethics in Lucretius |aStehle, Eva Marie"
"|aMathematics teachers' knowledge of and attitudes toward stochastics and the effects of a stochastics in-service program /|cby Robert M. Horton |aHorton, Robert M"
"|aJoint custodians' relative involvement in childcare and interparental hostility as correlates of child adjustment after divorce /|cby Israel Lichtenstein |aLichtenstein, Israel"
"|aThe impact of SOS identification on integer program solution efficiency /|cby Christine Diehl Noble |aNoble, Christine Diehl"
"|aEnhancing social skills in educationally at-risk adolescents through Structured Learning Training /|cby Gerald Lindahl |aLindahl, Gerald"
"|aWomen living with HIV and AIDS :|brelationships among stress, hopelessness, coping and perceptions of social support /|cby Christopher L. Meacham |aMeacham, Christopher L"
"|aViscosity of aniline and cyclohexane mixtures in the critical region,|cby Charles Chiung-Chung Yang |aYang, Charles Chiung-Chung"
"|aAn empirical model for mental work output and fatigue /|cby O. Geoffrey Okogbaa |aOkogbaa, O. Geoffrey"
"|aConsolidation and desegregation of public schools in Jefferson County, Kentucky /|cby Judith Ann Birkhead |aBirkhead, Judith Ann"
"|aNew wine in fresh wineskins :|bthe current state of Lutheran contemporary worship in the Southern Ohio Synod of the Evangelical Lutheran Church in America /|cby Karla Jurgemeyer |aJurgemeyer, Karla"
"|ad-Orbital electronegativity /|cby Charles J. Schare |aSchare, Charles J"
"|aDevelopment and evaluation of a model for a personnel information retrieval system in a medium size school district /|cby Ernest E. Littler |aLittler, Ernest E"
"|aThe etiology of and age-related immunologic changes resulting in susceptibility to age dependent polioencephalomyelitis of C58 mice /|cby Drew M. Bentley |aBentley, Drew M"
"|aInfrared matrix isolation studies: |b I. the hydroformylation reaction. II. Tetrahalophoranyl anions /|cby  Paul H. Wermer |aWermer, Paul H"
"|aInvestigation with model compounds of a possible mechanism for nicotine biosynthesis |aEberle, Andrea Jo"
"|aThe influence of vitamin B1 on pancreatic lipase and its relation to multiple sclerosis [sic?],|cby Nathaniel Brower |aBrower, Nathaniel"
"|aTeachers' values as measured by the Presno Value Profile /|cby Caroline Presno |aPresno, Caroline"
"|aThe transcendental musical experience :|bas permitted by the structural harmonic activity of Sonata form development sections /|cby Markand Thakar |aThakar, Markand"
"|aThe relationship between age of child and parental adjustment to congenitally defective infants /|cby James B. Downey |aDowney, James B"
"|aMolecular structure of epoxy polymers as a basis for adhesion,|cby Harvey Alter |aAlter, Harvey"
"|aCellular interactions and lymphokine production in interspecific mouse x human T-cell hybridomas /|cby David Brian Weiner |aWeiner, David Brian"
"|aPerceptions of the continuing education unit by participants enrolled in non-credit activities /|cby Robert B. Leiter |aLeiter, Robert B"
"|aIntegral solutions of the equation xi2? + eta2? + ... = zeta2? + tau2?... in the quadratic realm of rationality|cby William Kraupner |aKraupner, William"
"|aNovel syntheses and use of a-heterosubstituted methanephosphonates /|cby David W. Burkhouse |aBurkhouse, David W"
"|aMeasurements and modelling of particle bounce properties /|cby Mindi Xu |aXu, Mindi"
"|aLieutenant-Colonel Charles à Court Repington :|ba study in the interaction of personality, the press, and power /|cby W. Michael Ryan |aRyan, William Michael"
"|aImportance of one-electron oxidation in the metabolism and DNA binding of 7H-Dibenzo[c,g]carbazole /|cby Heather Vogel Dowty |aDowty, Heather Vogel"
"|aAltered renal organic cation transport in streptozotocin-induced diabetes mellitus /|cby Brett Grover |aGrover, Brett"
"|aBiopharmaceutical evaluation of a new controlled release tablet of sodium monofluoro phosphate /|cby Chandra Sekhar Vattikonda |aVattikonda, Chandra Sekhar"
